55.944425,-3.188396,SSE,55.944147836140246,-3.1882811949702905,0.0,248.75
55.944147836140246,-3.1882811949702905,S,55.94384783614024,-3.1882811949702905,0.0,247.5
55.94384783614024,-3.1882811949702905,S,55.94354783614024,-3.1882811949702905,104.51014,338.5013
55.94354783614024,-3.1882811949702905,E,55.94354783614024,-3.1879811949702903,168.52856,382.8663
55.94354783614024,-3.1879811949702903,ESE,55.94343303111053,-3.187704031110537,220.01628,408.19925
55.94343303111053,-3.187704031110537,S,55.94313303111053,-3.187704031110537,220.01628,406.94925
55.94313303111053,-3.187704031110537,SE,55.94292089907617,-3.187491899076181,282.25967,415.6307
55.94292089907617,-3.187491899076181,N,55.943220899076174,-3.187491899076181,282.25967,414.3807
55.943220899076174,-3.187491899076181,N,55.94352089907618,-3.187491899076181,346.80753,494.61832
55.94352089907618,-3.187491899076181,ENE,55.94363570410589,-3.1872147352164277,346.80753,493.36832
55.94363570410589,-3.1872147352164277,NNE,55.94391286796564,-3.187099930186718,346.80753,492.11832
55.94391286796564,-3.187099930186718,ENE,55.944027672995354,-3.186822766326965,346.80753,490.86832
55.944027672995354,-3.186822766326965,E,55.944027672995354,-3.1865227663269646,469.43262,557.08026
55.944027672995354,-3.1865227663269646,E,55.944027672995354,-3.1862227663269644,513.9029,605.7232
55.944027672995354,-3.1862227663269644,SE,55.943815540961,-3.1860106342926087,569.2966,655.6
55.943815540961,-3.1860106342926087,SE,55.94360340892664,-3.185798502258253,569.2966,654.35
55.94360340892664,-3.185798502258253,SSE,55.943326245066885,-3.1856836972285434,569.2966,653.1
55.943326245066885,-3.1856836972285434,SE,55.94311411303253,-3.1854715651941876,633.2888,718.4442
55.94311411303253,-3.1854715651941876,SSE,55.94283694917277,-3.185356760164478,720.89453,729.6854
55.94283694917277,-3.185356760164478,SW,55.942624817138416,-3.185568892198834,821.6423,845.5823
55.942624817138416,-3.185568892198834,NNE,55.94290198099817,-3.1854540871691244,821.6423,844.3323
55.94290198099817,-3.1854540871691244,NNE,55.94317914485793,-3.185339282139415,821.6423,843.0823
55.94317914485793,-3.185339282139415,ENE,55.94329394988764,-3.1850621182796615,821.6423,841.8323
55.94329394988764,-3.1850621182796615,NNE,55.943571113747396,-3.184947313249952,821.6423,840.5823
55.943571113747396,-3.184947313249952,N,55.9438711137474,-3.184947313249952,821.6423,839.3323
55.9438711137474,-3.184947313249952,N,55.94444827760716,-3.1850621182796615,821.6423,836.8323
55.94444827760716,-3.1850621182796615,NE,55.944660409641514,-3.1848499862453057,860.0931,873.27856
55.944660409641514,-3.1848499862453057,ESE,55.944545604611804,-3.1845728223855523,870.08264,906.82104
55.944545604611804,-3.1845728223855523,WNW,55.944660409641514,-3.1848499862453057,870.08264,905.57104
55.944660409641514,-3.1848499862453057,WNW,55.944775214671225,-3.185127150105059,870.08264,904.32104
55.944775214671225,-3.185127150105059,WNW,55.944890019700935,-3.1854043139648125,870.08264,903.07104
55.944890019700935,-3.1854043139648125,NW,55.94510215173529,-3.1856164459991683,870.08264,901.82104
55.94510215173529,-3.1856164459991683,WNW,55.945216956765,-3.1858936098589217,870.08264,900.57104
55.945216956765,-3.1858936098589217,WNW,55.94533176179471,-3.186170773718675,870.08264,899.32104
55.94533176179471,-3.186170773718675,WNW,55.94544656682442,-3.1864479375784285,870.08264,898.07104
55.94544656682442,-3.1864479375784285,NW,55.94565869885878,-3.1866600696127843,940.0814,949.2495
55.94565869885878,-3.1866600696127843,W,55.94565869885878,-3.1869600696127844,940.0814,947.9995
55.94565869885878,-3.1869600696127844,W,55.94565869885878,-3.1872600696127846,940.0814,946.7495
55.94565869885878,-3.1872600696127846,WSW,55.94554389382907,-3.187537233472538,940.0814,945.4995
55.94554389382907,-3.187537233472538,W,55.94554389382907,-3.1878372334725382,940.0814,944.2495
55.94554389382907,-3.1878372334725382,WSW,55.94542908879936,-3.1881143973322916,940.0814,942.9995
55.94542908879936,-3.1881143973322916,W,55.94542908879936,-3.188414397332292,940.0814,941.7495
55.94542908879936,-3.188414397332292,WSW,55.94531428376965,-3.188691561192045,940.0814,940.4995
55.94531428376965,-3.188691561192045,WNW,55.94542908879936,-3.1889687250517986,992.00916,987.57886
55.94542908879936,-3.1889687250517986,WNW,55.94554389382907,-3.189245888911552,992.00916,986.32886
55.94554389382907,-3.189245888911552,WNW,55.94565869885878,-3.1895230527713054,1050.7397,1047.0345
55.94565869885878,-3.1895230527713054,S,55.945358698858776,-3.1895230527713054,1050.7397,1045.7845
55.945358698858776,-3.1895230527713054,S,55.94505869885877,-3.1895230527713054,1050.7397,1044.5345
55.94505869885877,-3.1895230527713054,SSE,55.94478153499902,-3.189408247741596,1093.2834,1135.5104
55.94478153499902,-3.189408247741596,WNW,55.94489634002873,-3.1896854116013493,1093.2834,1134.2604
55.94489634002873,-3.1896854116013493,S,55.94438420799437,-3.189897543635705,1204.7804,1188.1451
55.94438420799437,-3.189897543635705,NW,55.944596340028724,-3.190109675670061,1204.7804,1186.8951
55.944596340028724,-3.190109675670061,WNW,55.944711145058434,-3.1903868395298143,1275.6101,1186.5753
55.944711145058434,-3.1903868395298143,SSW,55.94443398119868,-3.190501644559524,1275.6101,1185.3253
